;AIR LIQUIDE;AIRBUS;ALSTOM;AXA;BNP PARIBAS;BOUYGUES;CAPGEMINI;CARREFOUR;CREDIT AGRICOLE SA;DANONE;DASSAULT SYSTEMES;ENGIE;ESSILORLUXOTTICA;EUROFINS SCIENTIFIC;HERMES INTL;KERING;L'OREAL;LEGRAND;LVMH;MICHELIN;ORANGE;PERNOD RICARD;PUBLICIS GROUPE;RENAULT;SAFRAN;ARCELORMITTAL;UNIBAIL-RODAMCO-WESTFIELD;SAINT-GOBAIN;SANOFI;SCHNEIDER ELECTRIC;SOCIETE GENERALE;STELLANTIS;STMICROELECTRONICS;TELEPERFORMANCE;THALES;TOTALENERGIES;VEOLIA;VINCI;VIVENDI;WORLDLINE
14:08:46;133.620;113.240;22.530;26.475;50.680;29.900;163.400;16.325;9.705;49.125;33.875;13.412;164.100;67.740;1 353.500;510.500;324.650;74.260;658.700;26.145;9.804;180.450;59.700;31.105;113.240;24.060;48.630;42.155;86.060;132.600;23.950;13.678;32.910;260.500;124.400;57.590;23.620;94.080;8.516;44.290
14:08:57;133.600;113.240;22.530;26.475;50.680;29.900;163.400;16.325;9.705;49.125;33.875;13.412;164.100;67.740;1 353.500;510.500;324.650;74.260;658.700;26.145;9.804;180.450;59.700;31.105;113.260;24.060;48.630;42.155;86.060;132.600;23.950;13.676;32.905;260.400;124.400;57.590;23.620;94.090;8.516;44.290
14:09:07;133.600;113.240;22.530;26.475;50.680;29.900;163.400;16.325;9.704;49.120;33.875;13.412;164.100;67.740;1 353.500;510.500;324.550;74.260;658.700;26.145;9.804;180.450;59.700;31.105;113.260;24.060;48.630;42.155;86.080;132.620;23.950;13.678;32.905;260.400;124.400;57.590;23.620;94.090;8.516;44.290
14:09:18;133.600;113.240;22.530;26.475;50.680;29.910;163.400;16.325;9.704;49.120;33.865;13.412;164.100;67.740;1 353.500;510.500;324.500;74.260;658.700;26.145;9.804;180.450;59.700;31.105;113.280;24.060;48.630;42.155;86.080;132.620;23.950;13.678;32.905;260.400;124.400;57.580;23.620;94.080;8.518;44.290
14:09:28;133.580;113.240;22.520;26.475;50.680;29.910;163.400;16.325;9.704;49.120;33.865;13.410;164.100;67.740;1 353.500;510.400;324.700;74.280;658.700;26.145;9.805;180.450;59.700;31.105;113.300;24.060;48.645;42.155;86.080;132.600;23.950;13.676;32.895;260.400;124.400;57.570;23.620;94.090;8.518;44.290
14:09:39;133.600;113.240;22.530;26.475;50.690;29.910;163.400;16.315;9.704;49.130;33.865;13.406;164.150;67.740;1 353.500;510.400;324.750;74.280;658.800;26.145;9.805;180.450;59.700;31.110;113.300;24.060;48.645;42.160;86.090;132.600;23.950;13.676;32.895;260.400;124.400;57.570;23.620;94.080;8.518;44.290
14:09:49;133.600;113.240;22.530;26.475;50.680;29.910;163.400;16.315;9.704;49.125;33.870;13.404;164.150;67.740;1 353.500;510.400;324.750;74.260;658.700;26.145;9.807;180.450;59.680;31.105;113.280;24.060;48.645;42.150;86.110;132.580;23.955;13.676;32.890;260.400;124.400;57.570;23.610;94.070;8.518;44.290
14:10:00;133.620;113.240;22.530;26.475;50.680;29.910;163.400;16.315;9.702;49.125;33.870;13.402;164.150;67.740;1 353.500;510.400;324.800;74.260;658.600;26.145;9.806;180.450;59.580;31.105;113.300;24.060;48.645;42.150;86.120;132.540;23.955;13.674;32.890;260.400;124.400;57.570;23.610;94.070;8.518;44.300
14:10:10;133.620;113.240;22.530;26.470;50.680;29.910;163.350;16.320;9.702;49.125;33.855;13.406;164.150;67.740;1 353.500;510.400;324.800;74.220;658.600;26.135;9.806;180.450;59.580;31.105;113.300;24.050;48.645;42.150;86.110;132.540;23.950;13.674;32.875;260.300;124.400;57.560;23.610;94.080;8.518;44.300
14:10:21;133.620;113.220;22.540;26.470;50.670;29.910;163.350;16.320;9.702;49.125;33.855;13.406;164.150;67.740;1 353.500;510.400;324.800;74.220;658.600;26.135;9.806;180.450;59.580;31.105;113.280;24.050;48.645;42.145;86.110;132.540;23.950;13.674;32.875;260.300;124.400;57.550;23.610;94.080;8.518;44.300
14:10:31;133.620;113.220;22.550;26.470;50.680;29.910;163.350;16.320;9.703;49.120;33.860;13.406;164.150;67.740;1 353.000;510.400;324.800;74.220;658.600;26.135;9.805;180.450;59.540;31.105;113.280;24.055;48.660;42.145;86.110;132.540;23.950;13.674;32.875;260.300;124.400;57.550;23.610;94.060;8.516;44.300
14:10:42;133.580;113.200;22.550;26.470;50.680;29.910;163.350;16.320;9.703;49.120;33.855;13.404;164.150;67.740;1 353.000;510.400;324.750;74.220;658.600;26.135;9.805;180.450;59.580;31.105;113.280;24.055;48.660;42.155;86.110;132.540;23.950;13.674;32.875;260.300;124.400;57.550;23.610;94.060;8.516;44.280
14:10:52;133.580;113.200;22.550;26.470;50.690;29.900;163.350;16.320;9.705;49.115;33.855;13.404;164.150;67.740;1 353.000;510.400;324.750;74.220;658.600;26.135;9.805;180.450;59.580;31.105;113.280;24.065;48.660;42.155;86.110;132.540;23.950;13.674;32.870;260.300;124.400;57.550;23.610;94.060;8.516;44.260
14:11:03;133.600;113.200;22.550;26.470;50.690;29.900;163.350;16.320;9.705;49.110;33.845;13.404;164.150;67.720;1 353.000;510.400;324.750;74.260;658.400;26.135;9.805;180.450;59.560;31.105;113.280;24.065;48.655;42.155;86.100;132.540;23.950;13.670;32.890;260.200;124.400;57.550;23.610;94.060;8.516;44.260
14:11:13;133.580;113.200;22.550;26.470;50.700;29.900;163.350;16.320;9.708;49.100;33.835;13.404;164.100;67.740;1 352.000;510.200;324.700;74.260;658.300;26.135;9.803;180.350;59.560;31.105;113.280;24.075;48.655;42.155;86.080;132.540;23.950;13.670;32.900;260.200;124.400;57.550;23.610;94.060;8.518;44.260
14:11:24;133.580;113.200;22.560;26.470;50.700;29.900;163.400;16.320;9.708;49.090;33.850;13.404;164.100;67.740;1 352.500;510.200;324.700;74.260;658.400;26.135;9.803;180.350;59.560;31.105;113.280;24.075;48.655;42.155;86.090;132.560;23.950;13.670;32.915;260.300;124.400;57.550;23.610;94.030;8.518;44.260
14:11:34;133.600;113.200;22.560;26.475;50.700;29.900;163.400;16.320;9.708;49.090;33.850;13.404;164.100;67.740;1 352.500;510.200;324.750;74.260;658.400;26.135;9.803;180.350;59.560;31.105;113.280;24.075;48.655;42.155;86.090;132.560;23.950;13.674;32.925;260.300;124.400;57.540;23.610;94.040;8.520;44.260
14:11:45;133.600;113.200;22.560;26.475;50.700;29.900;163.400;16.320;9.708;49.090;33.855;13.406;164.100;67.740;1 352.500;510.300;324.800;74.260;658.500;26.135;9.803;180.350;59.560;31.105;113.300;24.075;48.655;42.155;86.120;132.560;23.950;13.674;32.920;260.300;124.400;57.540;23.610;94.040;8.520;44.260
14:11:55;133.600;113.200;22.580;26.475;50.690;29.900;163.400;16.320;9.708;49.090;33.855;13.406;164.100;67.740;1 352.500;510.300;324.800;74.260;658.500;26.135;9.803;180.350;59.560;31.105;113.300;24.080;48.655;42.155;86.120;132.560;23.950;13.674;32.920;260.300;124.400;57.540;23.610;94.040;8.520;44.260
14:12:06;133.600;113.200;22.580;26.475;50.690;29.900;163.400;16.320;9.708;49.085;33.855;13.406;164.100;67.800;1 352.500;510.300;324.800;74.260;658.400;26.135;9.803;180.350;59.640;31.105;113.300;24.085;48.655;42.155;86.120;132.560;23.950;13.674;32.925;260.300;124.400;57.540;23.610;94.040;8.520;44.260
14:12:16;133.680;113.220;22.580;26.475;50.690;29.910;163.400;16.320;9.710;49.085;33.855;13.414;164.150;67.780;1 352.500;510.300;324.800;74.260;658.500;26.135;9.803;180.350;59.640;31.120;113.300;24.085;48.655;42.155;86.130;132.580;23.955;13.676;32.925;260.400;124.400;57.540;23.610;94.040;8.520;44.260
14:12:27;133.680;113.220;22.570;26.475;50.690;29.910;163.400;16.325;9.709;49.085;33.860;13.410;164.150;67.780;1 352.500;510.300;324.800;74.280;658.500;26.135;9.805;180.350;59.640;31.120;113.300;24.085;48.655;42.155;86.130;132.580;23.955;13.676;32.925;260.400;124.400;57.540;23.610;94.050;8.520;44.260
14:12:37;133.680;113.220;22.570;26.475;50.690;29.910;163.400;16.325;9.709;49.105;33.865;13.410;164.150;67.800;1 352.500;510.300;324.900;74.280;658.500;26.135;9.805;180.350;59.640;31.120;113.300;24.085;48.655;42.155;86.130;132.600;23.955;13.676;32.930;260.400;124.400;57.540;23.610;94.020;8.520;44.260
14:12:48;133.680;113.220;22.570;26.475;50.690;29.910;163.400;16.325;9.709;49.105;33.865;13.410;164.150;67.800;1 353.000;510.400;324.900;74.280;658.600;26.135;9.804;180.350;59.720;31.120;113.300;24.085;48.655;42.155;86.140;132.600;23.955;13.676;32.935;260.400;124.400;57.540;23.610;94.020;8.520;44.260
14:12:58;133.600;113.240;22.540;26.475;50.680;29.910;163.400;16.325;9.706;49.135;33.870;13.412;164.200;67.720;1 353.000;510.400;324.850;74.280;658.800;26.135;9.805;180.450;59.700;31.105;113.200;24.055;48.620;42.150;86.060;132.580;23.950;13.680;32.885;260.400;124.300;57.600;23.620;94.110;8.516;44.300
14:13:09;133.700;113.180;22.580;26.480;50.690;29.910;163.400;16.325;9.709;49.105;33.880;13.414;164.150;67.800;1 353.000;510.400;324.900;74.260;658.700;26.135;9.804;180.350;59.780;31.095;113.100;24.090;48.655;42.170;86.140;132.640;23.955;13.680;32.925;260.400;124.400;57.530;23.630;94.020;8.520;44.270
14:13:19;133.680;113.240;22.590;26.480;50.690;29.910;163.400;16.325;9.709;49.115;33.890;13.414;164.150;67.820;1 353.500;510.400;324.950;74.260;658.800;26.145;9.803;180.400;59.780;31.095;113.200;24.100;48.705;42.180;86.160;132.640;23.955;13.680;32.925;260.400;124.400;57.520;23.630;94.040;8.520;44.270
14:13:30;133.720;113.240;22.590;26.480;50.690;29.910;163.450;16.325;9.709;49.115;33.890;13.414;164.150;67.820;1 353.500;510.400;324.950;74.260;658.800;26.145;9.803;180.400;59.600;31.095;113.220;24.105;48.710;42.185;86.160;132.640;23.955;13.680;32.930;260.400;124.400;57.520;23.630;94.040;8.520;44.270
14:13:41;133.720;113.240;22.590;26.485;50.690;29.910;163.450;16.325;9.709;49.115;33.890;13.412;164.150;67.820;1 353.500;510.400;324.950;74.260;658.800;26.145;9.803;180.400;59.620;31.095;113.220;24.095;48.705;42.185;86.160;132.640;23.955;13.680;32.930;260.400;124.400;57.520;23.630;94.040;8.520;44.270
14:13:51;133.720;113.240;22.590;26.485;50.690;29.910;163.450;16.325;9.709;49.115;33.890;13.412;164.150;67.820;1 353.000;510.300;324.950;74.260;658.800;26.145;9.803;180.400;59.660;31.095;113.220;24.100;48.705;42.185;86.160;132.640;23.955;13.678;32.930;260.400;124.400;57.520;23.630;94.040;8.520;44.270
14:14:02;133.680;113.220;22.570;26.480;50.690;29.910;163.400;16.325;9.709;49.105;33.880;13.412;164.150;67.800;1 353.000;510.400;324.900;74.260;658.600;26.135;9.804;180.350;59.780;31.095;113.300;24.085;48.655;42.160;86.140;132.640;23.955;13.680;32.935;260.400;124.400;57.530;23.630;94.020;8.520;44.270
14:14:12;133.700;113.240;22.570;26.480;50.690;29.910;163.450;16.325;9.710;49.115;33.880;13.412;164.150;67.800;1 353.000;510.300;324.850;74.260;658.800;26.150;9.801;180.400;59.640;31.105;113.220;24.095;48.695;42.175;86.150;132.660;23.955;13.684;32.930;260.400;124.400;57.510;23.640;94.040;8.520;44.270
14:14:23;133.720;113.240;22.570;26.480;50.700;29.910;163.450;16.325;9.709;49.115;33.880;13.412;164.150;67.800;1 353.000;510.500;324.850;74.260;658.800;26.150;9.801;180.400;59.640;31.105;113.220;24.095;48.695;42.175;86.150;132.660;23.955;13.684;32.925;260.400;124.400;57.510;23.640;94.040;8.520;44.290
14:14:33;133.720;113.240;22.570;26.480;50.700;29.910;163.450;16.325;9.709;49.115;33.880;13.412;164.150;67.800;1 353.000;510.500;324.850;74.260;658.800;26.160;9.801;180.400;59.660;31.110;113.220;24.110;48.695;42.170;86.150;132.660;23.960;13.684;32.925;260.300;124.400;57.510;23.640;94.020;8.520;44.290
14:14:44;133.740;113.240;22.570;26.480;50.690;29.910;163.500;16.325;9.709;49.110;33.880;13.412;164.150;67.800;1 353.500;510.500;324.950;74.260;658.800;26.160;9.801;180.400;59.660;31.105;113.220;24.120;48.725;42.170;86.150;132.680;23.960;13.684;32.925;260.300;124.400;57.510;23.640;94.000;8.520;44.290
14:14:54;133.700;113.240;22.570;26.480;50.690;29.910;163.450;16.320;9.709;49.115;33.890;13.412;164.150;67.800;1 353.000;510.300;324.850;74.260;658.800;26.145;9.801;180.400;59.640;31.105;113.220;24.095;48.705;42.185;86.160;132.640;23.955;13.678;32.930;260.400;124.400;57.510;23.630;94.040;8.520;44.270
14:15:05;133.760;113.240;22.570;26.480;50.690;29.910;163.500;16.320;9.709;49.110;33.885;13.412;164.150;67.840;1 353.500;510.500;324.900;74.260;658.800;26.155;9.801;180.400;59.680;31.105;113.220;24.140;48.730;42.170;86.140;132.680;23.960;13.684;32.915;260.300;124.400;57.570;23.610;94.010;8.520;44.290
14:15:15;133.760;113.240;22.570;26.480;50.700;29.910;163.500;16.320;9.709;49.115;33.885;13.412;164.150;67.880;1 353.500;510.300;324.850;74.260;658.600;26.155;9.800;180.400;59.680;31.105;113.220;24.150;48.725;42.170;86.160;132.680;23.955;13.684;32.915;260.300;124.400;57.550;23.610;94.020;8.520;44.280
14:15:26;133.780;113.240;22.570;26.480;50.700;29.910;163.500;16.325;9.709;49.125;33.880;13.412;164.150;67.880;1 353.500;510.300;324.850;74.260;658.600;26.155;9.800;180.450;59.680;31.105;113.200;24.150;48.725;42.160;86.170;132.680;23.955;13.684;32.920;260.300;124.400;57.550;23.610;94.000;8.520;44.280
14:15:37;133.800;113.240;22.570;26.485;50.700;29.910;163.550;16.325;9.710;49.130;33.885;13.412;164.150;67.880;1 353.500;510.500;324.900;74.260;658.800;26.155;9.800;180.450;59.680;31.105;113.180;24.150;48.710;42.160;86.210;132.720;23.955;13.684;32.930;260.300;124.400;57.550;23.610;94.000;8.520;44.280
14:15:47;133.800;113.260;22.570;26.490;50.700;29.910;163.550;16.325;9.711;49.135;33.890;13.414;164.200;67.920;1 354.000;510.700;324.900;74.260;659.200;26.155;9.800;180.550;59.680;31.105;113.180;24.150;48.710;42.165;86.200;132.720;23.970;13.684;32.935;260.300;124.400;57.550;23.620;94.000;8.520;44.290
14:15:58;133.800;113.260;22.570;26.490;50.700;29.910;163.550;16.325;9.711;49.135;33.890;13.414;164.200;67.920;1 354.000;510.700;324.950;74.240;659.100;26.165;9.800;180.550;59.660;31.105;113.200;24.150;48.710;42.165;86.200;132.720;23.970;13.692;32.935;260.300;124.400;57.560;23.620;94.020;8.520;44.290
14:16:08;133.860;113.260;22.570;26.485;50.700;29.910;163.550;16.325;9.711;49.135;33.890;13.416;164.200;67.920;1 354.000;510.700;324.950;74.240;659.100;26.165;9.800;180.550;59.660;31.105;113.200;24.150;48.710;42.165;86.200;132.720;23.970;13.692;32.935;260.300;124.400;57.560;23.620;94.020;8.520;44.310
14:16:19;133.860;113.260;22.570;26.485;50.700;29.910;163.600;16.325;9.711;49.135;33.890;13.414;164.200;67.920;1 354.000;510.700;324.950;74.260;659.100;26.165;9.801;180.550;59.660;31.105;113.200;24.145;48.710;42.170;86.180;132.720;23.960;13.692;32.935;260.300;124.400;57.560;23.620;94.020;8.520;44.310
14:16:29;133.740;113.240;22.570;26.480;50.690;29.910;163.500;16.320;9.709;49.110;33.880;13.412;164.150;67.800;1 353.500;510.500;324.900;74.260;658.800;26.155;9.801;180.400;59.660;31.105;113.200;24.130;48.730;42.170;86.130;132.680;23.960;13.684;32.915;260.300;124.400;57.540;23.610;94.000;8.520;44.290
14:16:40;133.860;113.260;22.580;26.485;50.700;29.910;163.650;16.325;9.712;49.130;33.915;13.420;164.200;67.920;1 354.500;510.700;324.950;74.260;659.200;26.165;9.801;180.550;59.680;31.110;113.180;24.140;48.690;42.170;86.170;132.720;23.965;13.692;32.935;260.300;124.400;57.560;23.620;94.040;8.524;44.310
14:16:50;133.840;113.240;22.580;26.485;50.700;29.910;163.600;16.325;9.711;49.130;33.935;13.420;164.200;67.920;1 354.500;510.700;324.950;74.260;659.100;26.165;9.801;180.500;59.680;31.110;113.180;24.145;48.690;42.170;86.170;132.720;23.965;13.698;32.940;260.300;124.400;57.560;23.620;94.020;8.524;44.310
14:17:01;133.840;113.240;22.580;26.485;50.720;29.910;163.600;16.325;9.711;49.135;33.935;13.420;164.200;67.920;1 354.500;510.800;324.950;74.260;659.100;26.165;9.802;180.500;59.680;31.110;113.180;24.145;48.675;42.170;86.170;132.720;23.965;13.698;32.940;260.400;124.400;57.560;23.620;94.020;8.524;44.310
14:17:11;133.840;113.240;22.580;26.485;50.730;29.910;163.600;16.325;9.711;49.135;33.935;13.420;164.200;67.860;1 354.500;510.800;324.950;74.260;659.100;26.165;9.802;180.500;59.680;31.110;113.180;24.155;48.675;42.170;86.170;132.720;23.965;13.698;32.945;260.400;124.400;57.550;23.620;94.020;8.524;44.310
14:17:22;133.820;113.220;22.580;26.480;50.730;29.910;163.600;16.325;9.715;49.135;33.925;13.416;164.200;67.880;1 354.500;510.900;324.950;74.260;659.100;26.165;9.802;180.500;59.680;31.110;113.160;24.145;48.675;42.165;86.160;132.700;23.970;13.698;32.945;260.400;124.400;57.550;23.620;94.000;8.524;44.310
14:17:32;133.820;113.220;22.580;26.480;50.730;29.910;163.600;16.325;9.715;49.135;33.930;13.416;164.200;67.880;1 354.500;510.900;324.950;74.260;659.100;26.165;9.802;180.550;59.680;31.115;113.160;24.160;48.685;42.165;86.170;132.700;23.970;13.698;32.940;260.400;124.400;57.550;23.620;94.000;8.524;44.310
14:17:43;133.820;113.220;22.590;26.480;50.740;29.910;163.600;16.325;9.715;49.155;33.925;13.420;164.200;67.880;1 354.500;510.900;324.950;74.260;659.100;26.190;9.802;180.550;59.740;31.120;113.160;24.160;48.695;42.165;86.170;132.680;23.975;13.692;32.940;260.400;124.400;57.570;23.630;94.000;8.524;44.310
14:17:53;133.860;113.260;22.580;26.485;50.700;29.910;163.600;16.325;9.711;49.130;33.915;13.414;164.200;67.920;1 354.000;510.700;324.950;74.260;659.100;26.165;9.801;180.550;59.660;31.110;113.200;24.145;48.710;42.170;86.160;132.720;23.960;13.692;32.935;260.300;124.400;57.560;23.620;94.020;8.524;44.310
14:18:04;133.820;113.220;22.590;26.485;50.740;29.910;163.600;16.325;9.717;49.155;33.925;13.420;164.200;67.880;1 355.000;510.900;324.950;74.260;659.100;26.190;9.803;180.550;59.740;31.130;113.120;24.170;48.695;42.165;86.170;132.680;23.980;13.692;32.940;260.400;124.400;57.590;23.620;94.000;8.528;44.310
14:18:14;133.840;113.220;22.580;26.485;50.740;29.910;163.600;16.325;9.719;49.155;33.915;13.420;164.200;67.860;1 355.000;510.900;324.950;74.240;659.100;26.190;9.803;180.550;59.740;31.125;113.120;24.170;48.695;42.165;86.160;132.660;23.985;13.692;32.940;260.400;124.450;57.590;23.630;94.000;8.530;44.310
14:18:25;133.840;113.220;22.580;26.485;50.750;29.910;163.600;16.325;9.719;49.140;33.915;13.428;164.200;67.860;1 355.000;510.900;324.900;74.240;659.100;26.190;9.803;180.550;59.740;31.125;113.060;24.160;48.695;42.165;86.160;132.660;23.985;13.692;32.935;260.400;124.450;57.590;23.630;94.000;8.530;44.310
14:18:36;133.800;113.200;22.580;26.485;50.750;29.910;163.600;16.325;9.718;49.130;33.910;13.426;164.150;67.860;1 354.500;510.600;324.800;74.240;659.000;26.190;9.803;180.500;59.740;31.130;113.060;24.160;48.700;42.165;86.160;132.660;23.985;13.690;32.935;260.400;124.450;57.580;23.630;93.990;8.530;44.310
14:18:46;133.800;113.200;22.580;26.485;50.750;29.910;163.600;16.325;9.719;49.140;33.895;13.426;164.150;67.860;1 354.500;510.700;324.800;74.240;659.000;26.190;9.803;180.500;59.740;31.130;113.060;24.160;48.700;42.165;86.160;132.660;23.985;13.690;32.935;260.300;124.450;57.570;23.630;93.980;8.530;44.310
14:18:57;133.820;113.220;22.590;26.480;50.740;29.910;163.600;16.325;9.715;49.155;33.925;13.418;164.200;67.880;1 355.000;510.900;324.950;74.260;659.100;26.190;9.802;180.550;59.740;31.120;113.120;24.160;48.695;42.165;86.170;132.680;23.980;13.692;32.940;260.400;124.400;57.580;23.630;94.000;8.524;44.310
14:19:07;133.800;113.200;22.580;26.485;50.770;29.930;163.500;16.325;9.722;49.140;33.875;13.426;164.150;67.860;1 354.500;510.700;324.800;74.240;658.700;26.190;9.805;180.450;59.780;31.130;113.060;24.170;48.715;42.170;86.160;132.680;23.990;13.690;32.925;260.300;124.450;57.580;23.630;94.020;8.530;44.310
14:19:18;133.820;113.200;22.580;26.485;50.770;29.930;163.500;16.325;9.721;49.140;33.875;13.424;164.100;67.860;1 354.500;510.700;324.700;74.260;658.800;26.190;9.805;180.450;59.780;31.130;113.080;24.175;48.715;42.170;86.170;132.680;23.990;13.692;32.925;260.300;124.450;57.580;23.630;94.020;8.530;44.310
14:19:28;133.820;113.200;22.570;26.485;50.770;29.930;163.500;16.325;9.721;49.140;33.875;13.420;164.100;67.860;1 354.500;510.500;324.700;74.260;658.800;26.190;9.805;180.450;59.780;31.125;113.080;24.180;48.715;42.165;86.140;132.660;24.000;13.692;32.910;260.300;124.450;57.590;23.620;94.010;8.530;44.310
14:19:39;133.840;113.200;22.570;26.485;50.780;29.930;163.500;16.325;9.721;49.140;33.885;13.420;164.100;67.860;1 354.500;510.500;324.700;74.260;658.800;26.190;9.805;180.450;59.780;31.125;113.080;24.185;48.715;42.165;86.130;132.660;23.995;13.690;32.910;260.300;124.450;57.590;23.620;94.030;8.530;44.310
14:19:49;133.860;113.200;22.570;26.485;50.780;29.930;163.550;16.325;9.721;49.140;33.885;13.414;164.100;67.860;1 354.500;510.700;324.700;74.260;659.000;26.205;9.805;180.450;59.760;31.125;113.100;24.185;48.715;42.175;86.120;132.660;23.995;13.690;32.915;260.300;124.500;57.580;23.620;94.030;8.532;44.310
14:20:00;133.860;113.200;22.560;26.485;50.770;29.930;163.550;16.320;9.720;49.140;33.890;13.412;164.100;67.860;1 354.500;510.700;324.700;74.260;659.000;26.200;9.805;180.450;59.760;31.105;113.140;24.185;48.715;42.175;86.120;132.660;23.995;13.690;32.920;260.300;124.500;57.580;23.620;94.030;8.530;44.310
14:20:10;133.860;113.200;22.560;26.485;50.770;29.930;163.550;16.325;9.720;49.130;33.890;13.408;164.100;67.860;1 354.000;510.700;324.700;74.260;659.000;26.200;9.805;180.400;59.760;31.105;113.120;24.180;48.715;42.175;86.120;132.680;24.005;13.690;32.920;260.300;124.500;57.580;23.620;94.030;8.530;44.310
14:20:21;133.860;113.220;22.560;26.490;50.770;29.930;163.550;16.330;9.719;49.140;33.905;13.416;164.100;67.860;1 354.000;510.700;324.700;74.260;659.000;26.200;9.805;180.400;59.760;31.105;113.160;24.185;48.710;42.190;86.110;132.700;24.005;13.696;32.920;260.300;124.500;57.590;23.620;94.020;8.530;44.310
14:20:31;133.860;113.220;22.560;26.490;50.770;29.930;163.550;16.335;9.719;49.140;33.910;13.416;164.100;67.860;1 354.000;510.800;324.700;74.260;659.000;26.205;9.803;180.400;59.760;31.100;113.160;24.185;48.710;42.195;86.110;132.680;24.005;13.692;32.905;260.300;124.500;57.590;23.620;94.020;8.530;44.310
14:20:42;133.800;113.180;22.580;26.485;50.760;29.910;163.600;16.325;9.721;49.140;33.875;13.426;164.150;67.860;1 354.500;510.700;324.800;74.240;658.900;26.190;9.805;180.500;59.740;31.130;113.060;24.160;48.700;42.170;86.160;132.660;23.985;13.690;32.930;260.200;124.450;57.570;23.630;93.980;8.530;44.310
